Property_ID,Location_City,Location_District,Listing_Date,Property_Type,Square_Footage,Bedrooms,Bathrooms,Year_Built,Build_Quality_Rating,Nearby_Amenities_Score,Market_Trend_Index,Sale_Price_GBP,Agent_Commission_Percentage,Days_On_Market,Transaction_Type,Revenue_Activity,Revenue_GBP_Monthly,Price_Boxcox
BG-REA-20241021-02497,Reading,Coley,2024-10-21,Detached House,1243,5,1,1969,3,2.0,1.09,538951.11,1.23,130,Sale,Sale Commission,552.42,438.7462329635143
BG-GUI-20210808-02498,Guildford,Stoughton,2021-08-08,Apartment,3760,2,1,1996,3,10.0,1.09,2619176.81,1.46,14,Sale,Sale Commission,3186.67,815.1447397583134
BG-GUI-20190922-02499,Guildford,Jacobs Well,2019-09-22,Townhouse,561,1,1,1993,3,9.0,1.02,366513.22,2.36,175,Sale,Sale Commission,720.81,377.1149642240159
BG-LON-20201203-02500,London,Camden,2020-12-03,Detached House,2458,4,3,1955,5,3.0,0.95,1653176.26,2.7,97,Sale,Sale Commission,3719.65,680.7764013482989
BG-REA-20201116-02501,Reading,Kennet Island,2020-11-16,Apartment,1874,5,2,1972,9,6.0,0.94,1118110.06,2.33,24,Sale,Sale Commission,2171.0,584.0914926993872
BG-GUI-20220122-02502,Guildford,Guildford Town Centre,2022-01-22,Detached House,2486,4,1,1993,5,5.0,1.08,1380500.86,2.05,84,Sale,Sale Commission,2358.36,634.3758498391418
BG-REA-20231115-02503,Reading,Whitley,2023-11-15,Townhouse,2887,3,3,1982,5,,1.1,2236150.92,2.69,153,Lease,Student Housing,45174.12,766.2341423176035
BG-REA-20190817-02504,Reading,Coley,2019-08-17,Townhouse,1477,1,1,2015,4,3.0,0.99,753143.53,2.7,165,Lease,Student Housing,49783.03,500.28529320577314
BG-LON-20191126-02505,London,Kensington,2019-11-26,Apartment,1538,5,2,1972,2,9.0,0.98,1259319.85,2.97,135,Sale,Sale Commission,3116.82,611.9514940131359
BG-REA-20230930-02506,Reading,Whitley,2023-09-30,Townhouse,2555,1,1,2000,6,4.0,1.07,903316.24,2.38,56,Lease,Airbnb/Short Let,72284.72,537.2468725640546
BG-GUI-20231025-02507,Guildford,Jacobs Well,2023-10-25,Apartment,2135,4,3,1960,5,,1.07,1742039.33,2.87,149,Lease,Airbnb/Short Let,56476.24,694.8773642849294
BG-LON-20240313-02508,London,Shoreditch,2024-03-13,Townhouse,814,3,3,1972,6,5.0,1.11,402156.91,1.81,78,Lease,Airbnb/Short Let,20681.67,391.11314751652503
BG-REA-20210406-02509,Reading,Kennet Island,2021-04-06,Townhouse,1469,1,1,1959,7,2.0,0.85,642931.89,2.24,24,Lease,Airbnb/Short Let,41412.62,470.1869363390025
BG-GUI-20210128-02510,Guildford,Onslow Village,2021-01-28,Townhouse,633,5,5,1958,7,8.0,0.89,469994.15,2.95,13,Sale,Sale Commission,1155.4,415.7952225687884
BG-GUI-20210629-02511,Guildford,Park Barn,2021-06-29,Detached House,3781,5,4,2015,1,4.0,0.93,2065544.71,1.37,149,Sale,Sale Commission,2358.16,742.7969520476993
BG-GUI-20211129-02512,Guildford,Onslow Village,2021-11-29,Townhouse,2828,3,3,1978,1,5.0,1.14,1733798.42,1.52,117,Lease,Residential Rent,56323.24,693.5884078522467
BG-LON-20221215-02513,London,Clapham,2022-12-15,Apartment,2478,5,4,1989,6,5.0,1.08,2056058.85,2.26,14,Sale,Sale Commission,3872.24,741.4597293867231
BG-GUI-20190601-02514,Guildford,Jacobs Well,2019-06-01,Detached House,3277,3,2,1989,9,1.0,1.01,1848130.07,2.3,47,Sale,Sale Commission,3542.25,711.1489522426432
BG-LON-20230123-02515,London,Notting Hill,2023-01-23,Detached House,2836,2,1,1992,9,3.0,1.12,1159977.17,1.73,86,Sale,Sale Commission,1672.3,592.5650939363056
BG-LON-20190418-02516,London,Hammersmith,2019-04-18,Townhouse,841,3,1,1968,3,8.0,0.98,403477.31,2.71,22,Sale,Sale Commission,911.19,391.6168815423041
BG-GUI-20230731-02517,Guildford,Jacobs Well,2023-07-31,Townhouse,1618,2,1,1968,8,2.0,1.13,947838.93,2.96,175,Sale,Sale Commission,2338.0,547.4741846176257
BG-REA-20230217-02518,Reading,Earley,2023-02-17,Detached House,2243,4,4,2011,9,9.0,1.1,1412192.13,2.2,19,Lease,Residential Rent,34466.37,640.0405019130317
BG-LON-20191201-02519,London,Wimbledon,2019-12-01,Townhouse,592,3,2,1999,3,7.0,1.01,268821.55,2.54,100,Sale,Sale Commission,569.01,333.86852248115486
BG-GUI-20221105-02520,Guildford,Guildford Town Centre,2022-11-05,Townhouse,2612,4,2,1973,10,9.0,1.08,1498664.16,2.45,134,Sale,Sale Commission,3059.77,655.113036323035
BG-REA-20181031-02521,Reading,Kennet Island,2018-10-31,Apartment,1532,3,2,1982,7,1.0,1.0,918314.94,2.87,32,Lease,Residential Rent,34550.53,540.7258844586984
BG-REA-20210628-02522,Reading,Caversham,2021-06-28,Apartment,1091,3,2,1974,1,6.0,0.85,478740.6,2.96,98,Sale,Sale Commission,1180.89,418.8153618598688
BG-LON-20190201-02523,London,Camden,2019-02-01,Townhouse,2058,4,3,1951,4,6.0,0.98,1558682.84,2.28,137,Sale,Sale Commission,2961.5,665.2651489629969
BG-GUI-20250426-02524,Guildford,Merrow,2025-04-26,Detached House,2515,3,3,2011,8,8.0,1.06,1997257.02,1.72,35,Lease,Residential Rent,99801.45,733.0852529007777
BG-GUI-20231108-02525,Guildford,Burpham,2023-11-08,Townhouse,1404,3,3,1974,6,1.0,1.15,869351.34,2.67,49,Sale,Sale Commission,1934.31,529.2361656612263
BG-GUI-20191201-02526,Guildford,Merrow,2019-12-01,Townhouse,3987,2,2,2009,5,1.0,1.0,1899470.74,1.36,69,Sale,Sale Commission,2152.73,718.8189964943141
BG-LON-20210506-02527,London,Richmond,2021-05-06,Detached House,1099,5,5,1997,1,7.0,0.88,661313.9,1.55,55,Lease,Airbnb/Short Let,38164.6,475.4145126385264
BG-REA-20220908-02528,Reading,Coley,2022-09-08,Apartment,2730,3,3,1957,6,7.0,1.06,1922876.48,2.0,99,Sale,Sale Commission,3204.79,722.273750430083
BG-LON-20210331-02529,London,Greenwich,2021-03-31,Townhouse,2251,3,1,1983,6,10.0,0.89,1493593.3,2.46,6,Sale,Sale Commission,3061.87,654.2440272256091
BG-GUI-20190310-02530,Guildford,Onslow Village,2019-03-10,Apartment,683,2,2,1981,8,,0.98,506802.82,1.72,172,Sale,Sale Commission,726.42,428.2839821182703
BG-LON-20210902-02531,London,Notting Hill,2021-09-02,Apartment,1649,4,3,2000,8,2.0,1.07,1142431.77,1.65,9,Lease,Student Housing,57064.38,589.037118550058
BG-GUI-20180131-02532,Guildford,Jacobs Well,2018-01-31,Detached House,1844,1,1,2001,2,6.0,1.01,1033915.36,2.07,122,Lease,Residential Rent,55932.71,566.4456283422296
BG-LON-20220316-02533,London,Brixton,2022-03-16,Townhouse,1231,2,2,1985,2,5.0,1.06,706770.03,2.1,97,Sale,Sale Commission,1236.85,487.97212193642764
BG-REA-20180314-02534,Reading,Whitley,2018-03-14,Apartment,2322,5,1,1961,7,4.0,1.01,1349375.79,1.06,154,Sale,Sale Commission,1191.95,628.734671271794
BG-LON-20191005-02535,London,Hammersmith,2019-10-05,Townhouse,680,5,1,1974,6,4.0,1.0,429252.05,1.38,49,Sale,Sale Commission,493.64,401.2550898842508
BG-LON-20201107-02536,London,Shoreditch,2020-11-07,Apartment,3755,5,2,2004,9,8.0,0.86,1940054.74,1.19,26,Sale,Sale Commission,1923.89,724.793023150969
BG-GUI-20181017-02537,Guildford,Merrow,2018-10-17,Apartment,850,1,1,1970,3,5.0,1.0,345941.57,2.22,88,Sale,Sale Commission,639.99,368.65477028706096
BG-LON-20230109-02538,London,Chelsea,2023-01-09,Townhouse,877,1,1,2018,7,3.0,1.07,707366.01,2.16,123,Sale,Sale Commission,1273.26,488.1334457310768
BG-LON-20241116-02539,London,Kensington,2024-11-16,Townhouse,3905,1,1,1991,3,6.0,1.13,3121996.64,2.89,13,Lease,Student Housing,144086.15,873.1278481562515
BG-GUI-20210412-02540,Guildford,Burpham,2021-04-12,Detached House,552,2,1,2013,4,3.0,0.89,300502.37,2.81,108,Sale,Sale Commission,703.68,348.81265637123465
BG-REA-20210115-02541,Reading,Coley,2021-01-15,Detached House,1596,1,1,2005,9,9.0,0.91,868515.46,1.98,132,Lease,Student Housing,60972.55,529.0366348281553
BG-GUI-20200825-02542,Guildford,Guildford Town Centre,2020-08-25,Townhouse,3523,2,2,1983,1,8.0,0.87,1773878.91,2.18,111,Lease,Student Housing,135900.81,699.8227368326571
BG-LON-20231120-02543,London,Shoreditch,2023-11-20,Apartment,1937,5,4,2007,5,9.0,1.08,1853367.78,1.4,40,Sale,Sale Commission,2162.26,711.9373461420308
BG-GUI-20250217-02544,Guildford,Onslow Village,2025-02-17,Detached House,2551,5,4,1982,2,1.0,1.13,1420881.15,1.94,70,Sale,Sale Commission,2297.09,641.5800507708793
BG-REA-20221125-02545,Reading,Kennet Island,2022-11-25,Townhouse,3719,1,1,1975,5,7.0,1.07,1827530.39,2.41,26,Lease,Airbnb/Short Let,104892.76,708.0349442109498
BG-GUI-20220831-02546,Guildford,Guildford Town Centre,2022-08-31,Apartment,1395,2,1,1974,9,4.0,1.15,1061534.93,2.17,5,Lease,Student Housing,39896.15,572.3277642618501
BG-LON-20201221-02547,London,Greenwich,2020-12-21,Detached House,1863,1,1,1999,1,8.0,0.88,1019359.45,1.69,92,Sale,Sale Commission,1435.6,563.3070408626893
BG-REA-20241211-02548,Reading,Kennet Island,2024-12-11,Apartment,2335,5,3,2001,9,1.0,1.08,1960356.59,2.33,24,Sale,Sale Commission,3806.36,727.7529065979
BG-LON-20241025-02549,London,Chelsea,2024-10-25,Townhouse,1978,4,3,1955,2,2.0,1.06,1154949.31,2.2,85,Sale,Sale Commission,2117.41,591.5574536497425
BG-LON-20250228-02550,London,Islington,2025-02-28,Apartment,1939,5,1,1980,10,4.0,1.09,2482376.47,1.84,10,Sale,Sale Commission,3806.31,798.2104513622571
BG-LON-20210217-02551,London,Shoreditch,2021-02-17,Townhouse,1891,3,3,1965,5,5.0,0.95,1206991.64,1.54,55,Sale,Sale Commission,1548.97,601.8610251049085
BG-LON-20230601-02552,London,Croydon,2023-06-01,Townhouse,644,4,3,1957,5,6.0,1.15,424048.03,2.38,157,Sale,Sale Commission,841.03,399.3381348032535
BG-REA-20200517-02553,Reading,Coley,2020-05-17,Townhouse,3821,4,1,1976,1,1.0,0.92,2242489.25,2.92,177,Sale,Sale Commission,5456.72,767.0835120736788
BG-REA-20250628-02554,Reading,Kennet Island,2025-06-28,Detached House,3073,5,4,2009,5,3.0,1.13,2585620.19,1.06,62,Lease,Airbnb/Short Let,55101.44,811.0417263589671
BG-LON-20220815-02555,London,Notting Hill,2022-08-15,Apartment,1748,3,2,2003,3,9.0,1.1,1121018.49,1.34,32,Sale,Sale Commission,1251.8,584.6863306334346
BG-GUI-20210627-02556,Guildford,Park Barn,2021-06-27,Townhouse,2875,4,2,1993,1,7.0,0.92,1212618.67,2.59,47,Sale,Sale Commission,2617.24,602.958732790523
BG-REA-20250327-02557,Reading,Caversham,2025-03-27,Townhouse,1437,2,2,1989,5,8.0,1.05,803805.7,1.55,29,Lease,Airbnb/Short Let,48643.34,513.2195824044725
BG-REA-20180712-02558,Reading,Southcote,2018-07-12,Townhouse,3411,3,1,2003,6,2.0,1.0,1586594.48,1.75,103,Sale,Sale Commission,2313.78,669.9052049657001
BG-REA-20221112-02559,Reading,Tilehurst,2022-11-12,Detached House,2815,4,3,1996,5,10.0,1.1,1738594.21,1.74,42,Sale,Sale Commission,2520.96,694.3389682099075
BG-REA-20220704-02560,Reading,Earley,2022-07-04,Apartment,2100,3,3,1961,6,,1.1,1089840.28,2.96,141,Lease,Airbnb/Short Let,77662.88,578.259888100019
BG-GUI-20200719-02561,Guildford,Merrow,2020-07-19,Detached House,1138,2,1,1998,10,,0.94,439953.37,1.02,118,Sale,Sale Commission,373.96,405.15295444696085
BG-LON-20221002-02562,London,Islington,2022-10-02,Detached House,1401,4,3,1979,2,3.0,1.1,1122946.45,2.83,174,Lease,Airbnb/Short Let,41679.72,585.0801222812637
BG-GUI-20180108-02563,Guildford,Burpham,2018-01-08,Townhouse,3361,5,1,1969,1,4.0,1.0,1792276.05,1.07,20,Sale,Sale Commission,1598.11,702.6555651260373
BG-LON-20180210-02564,London,Wimbledon,2018-02-10,Apartment,3481,5,3,1999,9,9.0,1.01,2846691.41,1.74,161,Sale,Sale Commission,4127.7,842.1526392594863
BG-LON-20200202-02565,London,Wimbledon,2020-02-02,Apartment,2076,5,4,1974,2,4.0,1.01,834409.46,1.24,29,Sale,Sale Commission,862.22,520.7932570410618
BG-LON-20220108-02566,London,Hammersmith,2022-01-08,Townhouse,2453,5,4,1992,4,2.0,1.14,1648816.77,2.07,81,Lease,Student Housing,77360.38,680.0728611998268
BG-LON-20220222-02567,London,Chelsea,2022-02-22,Detached House,2343,5,2,1952,6,5.0,1.11,2263192.18,2.18,97,Sale,Sale Commission,4111.47,769.847656132758
BG-GUI-20191012-02568,Guildford,Burpham,2019-10-12,Detached House,1146,4,3,2014,5,2.0,0.99,551290.53,2.48,100,Sale,Sale Commission,1139.33,442.6606671742641
BG-GUI-20220920-02569,Guildford,Guildford Town Centre,2022-09-20,Apartment,2608,4,4,1977,3,10.0,1.1,2261173.25,2.02,60,Lease,Airbnb/Short Let,56946.9,769.5787798204994
BG-LON-20250513-02570,London,Clapham,2025-05-13,Townhouse,2487,3,1,1983,8,5.0,1.12,1443822.67,1.96,81,Sale,Sale Commission,2358.24,645.6175077961846
BG-REA-20220729-02571,Reading,Whitley,2022-07-29,Townhouse,1878,2,2,1960,10,6.0,1.14,1368482.38,1.19,5,Sale,Sale Commission,1357.08,632.2068786990453
BG-GUI-20200403-02572,Guildford,Guildford Town Centre,2020-04-03,Detached House,2131,5,5,1969,2,2.0,0.86,1136454.29,1.9,67,Sale,Sale Commission,1799.39,587.8276438477873
BG-LON-20210801-02573,London,Notting Hill,2021-08-01,Detached House,2895,5,2,1950,8,8.0,1.15,2134399.02,1.22,79,Lease,Residential Rent,54356.54,752.3929388118421
BG-REA-20230109-02574,Reading,Southcote,2023-01-09,Detached House,919,4,2,1969,3,2.0,1.13,374208.93,1.79,131,Lease,Airbnb/Short Let,34173.68,380.2052762795261
BG-REA-20210529-02575,Reading,Kennet Island,2021-05-29,Apartment,3041,5,5,2002,6,5.0,0.93,2343203.25,2.52,36,Lease,Residential Rent,116517.12,780.3877257882447
BG-LON-20190127-02576,London,Chelsea,2019-01-27,Townhouse,2024,3,1,1963,7,9.0,0.99,1551421.73,2.07,92,Sale,Sale Commission,2676.2,664.0497626208261
BG-GUI-20200310-02577,Guildford,Onslow Village,2020-03-10,Apartment,1431,1,1,1963,3,5.0,0.9,525986.02,2.34,135,Lease,Residential Rent,41541.8,434.5739729026158
BG-LON-20180604-02578,London,Richmond,2018-06-04,Detached House,3507,1,1,1962,3,3.0,0.99,1348337.27,1.56,126,Lease,Airbnb/Short Let,133219.39,628.5450860769846
BG-REA-20250121-02579,Reading,Kennet Island,2025-01-21,Townhouse,1697,3,1,1955,5,6.0,1.15,708578.11,1.71,121,Sale,Sale Commission,1009.72,488.46128939207796
BG-GUI-20201016-02580,Guildford,Merrow,2020-10-16,Townhouse,634,3,3,1974,6,3.0,0.93,411696.19,1.93,27,Sale,Sale Commission,662.14,394.7300139486255
BG-GUI-20220612-02581,Guildford,Guildford Town Centre,2022-06-12,Apartment,2553,5,5,1977,5,9.0,1.15,1617271.74,2.81,120,Lease,Airbnb/Short Let,49924.86,674.9479477361876
BG-GUI-20250123-02582,Guildford,Park Barn,2025-01-23,Detached House,1997,5,1,1970,6,6.0,1.07,1304490.05,2.14,9,Lease,Student Housing,55489.23,620.4579423494072
BG-LON-20230527-02583,London,Clapham,2023-05-27,Townhouse,827,5,1,2002,3,8.0,1.12,658410.25,1.13,125,Lease,Airbnb/Short Let,29586.42,474.5947031064598
BG-LON-20220930-02584,London,Clapham,2022-09-30,Townhouse,3756,3,1,1977,6,2.0,1.14,2709829.39,2.35,107,Lease,Residential Rent,69521.63,826.0711057394935
BG-GUI-20211031-02585,Guildford,Merrow,2021-10-31,Apartment,1676,4,2,1988,8,3.0,1.1,1082624.25,2.22,53,Lease,Residential Rent,58438.11,576.7565915301076
BG-REA-20190126-02586,Reading,Earley,2019-01-26,Apartment,3228,2,2,2018,8,7.0,0.99,1325016.02,1.46,151,Sale,Sale Commission,1612.1,624.2640451406387
BG-REA-20190123-02587,Reading,Earley,2019-01-23,Townhouse,2631,5,5,1994,8,,0.99,1574903.4,1.8,7,Lease,Residential Rent,90413.51,667.9677776981569
BG-LON-20220424-02588,London,Croydon,2022-04-24,Detached House,3816,3,3,1961,3,10.0,1.1,2043839.71,1.33,48,Lease,Airbnb/Short Let,122650.51,739.7316389913238
BG-LON-20211113-02589,London,Hackney,2021-11-13,Townhouse,3828,2,2,1962,4,4.0,1.09,2454615.13,1.2,95,Lease,Student Housing,90237.16,794.7049010913994
BG-REA-20180211-02590,Reading,Earley,2018-02-11,Apartment,3627,1,1,1952,4,7.0,0.99,2241953.56,2.56,103,Sale,Sale Commission,4782.83,767.0117834676306
BG-GUI-20220817-02591,Guildford,Stoughton,2022-08-17,Apartment,3021,2,2,1964,2,6.0,1.15,1785213.12,2.29,23,Sale,Sale Commission,3406.78,701.5701078738739
BG-REA-20200218-02592,Reading,Southcote,2020-02-18,Townhouse,3466,5,3,1964,10,8.0,1.02,3289957.81,2.16,53,Sale,Sale Commission,5921.92,891.2133879980125
BG-LON-20201029-02593,London,Richmond,2020-10-29,Apartment,1646,3,2,2010,1,3.0,0.93,819296.59,2.65,170,Lease,Residential Rent,26104.41,517.0747630795212
BG-REA-20230410-02594,Reading,Kennet Island,2023-04-10,Townhouse,579,2,2,2003,6,5.0,1.06,317875.41,1.26,86,Sale,Sale Commission,333.77,356.60188118810044
BG-GUI-20180614-02595,Guildford,Jacobs Well,2018-06-14,Apartment,3050,3,2,1996,4,8.0,1.0,1664894.81,2.66,149,Sale,Sale Commission,3690.52,682.6619652533046
BG-REA-20190709-02596,Reading,Southcote,2019-07-09,Townhouse,531,4,3,1951,9,1.0,1.01,276316.6,2.79,19,Sale,Sale Commission,642.44,337.49713134966174
BG-LON-20210201-02597,London,Shoreditch,2021-02-01,Apartment,2744,2,2,1991,8,4.0,0.94,1719754.43,2.94,15,Lease,Residential Rent,100751.07,691.383156906015
BG-REA-20200116-02598,Reading,Caversham,2020-01-16,Townhouse,2239,3,3,1989,4,1.0,1.0,1282372.03,1.98,111,Sale,Sale Commission,2115.91,616.3155168070274
BG-GUI-20220530-02599,Guildford,Park Barn,2022-05-30,Apartment,3036,4,3,2020,7,2.0,1.09,1346574.05,2.84,43,Sale,Sale Commission,3186.89,628.2230004783389
BG-LON-20240721-02600,London,Ealing,2024-07-21,Townhouse,3610,1,1,1962,2,10.0,1.14,2406963.11,2.26,25,Lease,Student Housing,54905.6,788.6308441638452
BG-LON-20200503-02601,London,Hackney,2020-05-03,Detached House,2146,5,3,1983,2,6.0,0.92,995706.94,2.69,46,Sale,Sale Commission,2232.04,558.1481819488102
BG-REA-20211113-02602,Reading,Kennet Island,2021-11-13,Townhouse,3967,1,1,2010,7,8.0,1.12,2652947.26,1.59,36,Sale,Sale Commission,3515.16,819.2416573626532
BG-REA-20240216-02603,Reading,Kennet Island,2024-02-16,Detached House,3331,5,3,1952,7,4.0,1.08,2938341.36,2.97,69,Sale,Sale Commission,7272.39,852.6595879835356
BG-GUI-20180925-02604,Guildford,Stoughton,2018-09-25,Apartment,3160,4,1,1961,7,9.0,1.01,2027090.64,1.8,60,Lease,Student Housing,58129.96,737.3526347995808
BG-LON-20210302-02605,London,Richmond,2021-03-02,Townhouse,3768,2,2,1975,5,6.0,0.87,2293558.68,2.22,73,Sale,Sale Commission,4243.08,773.8742697578756
BG-LON-20180107-02606,London,Brixton,2018-01-07,Detached House,3685,1,1,1979,7,4.0,0.99,1200308.01,2.38,139,Sale,Sale Commission,2380.61,600.553135425212
BG-GUI-20190415-02607,Guildford,Burpham,2019-04-15,Apartment,1348,4,1,1977,5,9.0,1.0,714036.53,1.36,36,Sale,Sale Commission,809.24,489.933437139538
BG-GUI-20210524-02608,Guildford,Onslow Village,2021-05-24,Townhouse,2497,2,1,1974,10,9.0,0.95,1882557.03,1.77,12,Sale,Sale Commission,2776.77,716.3062933364942
BG-REA-20230820-02609,Reading,Kennet Island,2023-08-20,Townhouse,1484,3,2,2007,6,6.0,1.06,1036287.33,2.65,135,Sale,Sale Commission,2288.47,566.9545206041867
BG-REA-20241119-02610,Reading,Southcote,2024-11-19,Apartment,1018,4,2,1964,3,10.0,1.08,793781.61,1.85,127,Sale,Sale Commission,1223.75,510.70070817603244
BG-REA-20180129-02611,Reading,Caversham,2018-01-29,Townhouse,3352,5,1,1969,5,1.0,0.99,2040633.0,1.67,56,Lease,Student Housing,60149.08,739.2770871989751
BG-REA-20190906-02612,Reading,Tilehurst,2019-09-06,Townhouse,978,3,3,2006,4,4.0,0.99,381925.18,1.23,166,Sale,Sale Commission,391.47,383.265161273404
BG-LON-20240719-02613,London,Clapham,2024-07-19,Detached House,585,5,4,2004,8,7.0,1.12,484719.37,1.07,143,Lease,Residential Rent,11236.96,420.86050739931926
BG-LON-20181121-02614,London,Shoreditch,2018-11-21,Apartment,838,2,1,2006,1,3.0,1.01,313210.24,2.15,112,Sale,Sale Commission,561.17,354.5362840338956
BG-LON-20250318-02615,London,Wimbledon,2025-03-18,Townhouse,3516,1,1,1957,4,8.0,1.08,1755612.41,1.85,145,Lease,Residential Rent,123599.86,696.9922408795918
BG-LON-20180527-02616,London,Ealing,2018-05-27,Townhouse,3247,4,4,1951,4,7.0,0.99,1507030.81,1.22,72,Sale,Sale Commission,1532.15,656.5429434668929
BG-REA-20220319-02617,Reading,Earley,2022-03-19,Townhouse,3258,4,3,2015,1,8.0,1.09,1986593.93,1.44,20,Sale,Sale Commission,2383.91,731.5505860002675
BG-LON-20181115-02618,London,Brixton,2018-11-15,Detached House,1151,1,1,1986,7,2.0,0.98,541591.9,1.54,76,Sale,Sale Commission,695.04,439.58853188873474
BG-LON-20180917-02619,London,Brixton,2018-09-17,Apartment,3431,1,1,1988,8,3.0,1.0,1646660.63,2.07,56,Sale,Sale Commission,2840.49,679.7244811822984
BG-GUI-20230619-02620,Guildford,Park Barn,2023-06-19,Detached House,2164,4,1,2001,5,2.0,1.06,1367890.05,2.47,21,Sale,Sale Commission,2815.57,632.0996812415426
BG-GUI-20190710-02621,Guildford,Onslow Village,2019-07-10,Apartment,3861,1,1,1996,6,,0.98,1620285.46,2.3,17,Lease,Student Housing,110286.14,675.4401866150373
BG-GUI-20180416-02622,Guildford,Stoughton,2018-04-16,Detached House,2263,3,2,1973,1,10.0,1.01,1185941.23,1.57,9,Lease,Student Housing,64257.67,597.7266514986496
BG-GUI-20211225-02623,Guildford,Jacobs Well,2021-12-25,Detached House,708,2,1,2013,5,5.0,1.06,445553.97,1.85,88,Sale,Sale Commission,686.9,407.1699008558783
BG-GUI-20180516-02624,Guildford,Park Barn,2018-05-16,Apartment,3827,2,2,1976,8,1.0,1.02,1541047.28,2.71,148,Lease,Residential Rent,65192.48,662.3072214892388
BG-LON-20180420-02625,London,Ealing,2018-04-20,Detached House,3321,1,1,1957,8,2.0,1.02,1478625.97,2.5,11,Sale,Sale Commission,3080.47,651.668486833127
BG-REA-20191006-02626,Reading,Kennet Island,2019-10-06,Apartment,3265,2,1,1972,10,7.0,0.99,2170847.07,2.46,52,Lease,Student Housing,87318.37,757.3962754140897
BG-LON-20200327-02627,London,Hammersmith,2020-03-27,Apartment,3100,3,2,1963,6,,0.87,1462693.54,2.6,117,Sale,Sale Commission,3169.17,648.909342560586
BG-LON-20200707-02628,London,Chelsea,2020-07-07,Detached House,1751,1,1,1975,10,7.0,0.87,1351781.9,1.89,107,Sale,Sale Commission,2129.06,629.1735727935328
BG-GUI-20220815-02629,Guildford,Jacobs Well,2022-08-15,Detached House,579,4,4,1975,3,4.0,1.12,303285.14,2.62,149,Sale,Sale Commission,662.17,350.0784576968069
BG-LON-20190210-02630,London,Richmond,2019-02-10,Apartment,3791,2,2,1986,10,5.0,0.98,1598295.75,1.14,128,Lease,Residential Rent,97206.12,671.8356220511852
BG-LON-20190528-02631,London,Croydon,2019-05-28,Apartment,1096,1,1,1989,8,10.0,1.02,782051.42,2.42,81,Sale,Sale Commission,1577.14,507.7283629557431
BG-GUI-20191225-02632,Guildford,Burpham,2019-12-25,Apartment,3540,5,2,1978,8,10.0,0.98,2552598.61,2.59,108,Lease,Student Housing,78315.52,806.9723057607268
BG-REA-20210411-02633,Reading,Tilehurst,2021-04-11,Townhouse,1244,3,1,1990,7,6.0,0.88,775079.4,2.98,161,Lease,Airbnb/Short Let,41455.01,505.9488028646058
BG-LON-20221030-02634,London,Ealing,2022-10-30,Detached House,2947,3,2,2008,9,2.0,1.11,2289714.58,2.85,16,Sale,Sale Commission,5438.07,773.3663447677557
BG-LON-20210325-02635,London,Hackney,2021-03-25,Apartment,909,1,1,1985,8,10.0,0.94,410594.42,1.84,62,Sale,Sale Commission,629.58,394.3149009903502
